MD6812_Left_lobe_Cl.10	MD6812_Left_lobe_Cl.11	MD6812_Left_lobe_Cl.12	MD6812_Left_lobe_Cl.14	MD6812_Left_lobe_Cl.17	MD6812_Left_lobe_Cl.18	MD6812_Left_lobe_Cl.19	MD6812_Left_lobe_Cl.2	MD6812_Left_lobe_Cl.21	MD6812_Left_lobe_Cl.22	MD6812_Left_lobe_Cl.23	MD6812_Left_lobe_Cl.4	MD6812_Left_lobe_Cl.5	MD6812_Left_lobe_Cl.6	MD6812_Left_lobe_Cl.7	MD6812_Left_lobe_Cl.8	MD6812_Left_lobe_Cl.9	MD6812_Right_lobe_Cl.1	MD6812_Right_lobe_Cl.10	MD6812_Right_lobe_Cl.11	MD6812_Right_lobe_Cl.12	MD6812_Right_lobe_Cl.15	MD6812_Right_lobe_Cl.19	MD6812_Right_lobe_Cl.20	MD6812_Right_lobe_Cl.3	MD6812_Right_lobe_Cl.4	MD6812_Right_lobe_Cl.5	MD6812_Right_lobe_Cl.8	MD6812_Right_lobe_Cl.9	MD7047_Left_lobe_Cl.1	MD7047_Left_lobe_Cl.10	MD7047_Left_lobe_Cl.100	MD7047_Left_lobe_Cl.11	MD7047_Left_lobe_Cl.12	MD7047_Left_lobe_Cl.13	MD7047_Left_lobe_Cl.15	MD7047_Left_lobe_Cl.16	MD7047_Left_lobe_Cl.17	MD7047_Left_lobe_Cl.18	MD7047_Left_lobe_Cl.19	MD7047_Left_lobe_Cl.22	MD7047_Left_lobe_Cl.23	MD7047_Left_lobe_Cl.24	MD7047_Left_lobe_Cl.26	MD7047_Left_lobe_Cl.29	MD7047_Left_lobe_Cl.3	MD7047_Left_lobe_Cl.32	MD7047_Left_lobe_Cl.33	MD7047_Left_lobe_Cl.37	MD7047_Left_lobe_Cl.40	MD7047_Left_lobe_Cl.41	MD7047_Left_lobe_Cl.43	MD7047_Left_lobe_Cl.46	MD7047_Left_lobe_Cl.47	MD7047_Left_lobe_Cl.48	MD7047_Left_lobe_Cl.49	MD7047_Left_lobe_Cl.5	MD7047_Left_lobe_Cl.50	MD7047_Left_lobe_Cl.51	MD7047_Left_lobe_Cl.53	MD7047_Left_lobe_Cl.59	MD7047_Left_lobe_Cl.63	MD7047_Left_lobe_Cl.65	MD7047_Left_lobe_Cl.7	MD7047_Left_lobe_Cl.74	MD7047_Left_lobe_Cl.77	MD7047_Left_lobe_Cl.8	MD7047_Left_lobe_Cl.80	MD7047_Left_lobe_Cl.89	MD7047_Left_lobe_Cl.9	MD7047_Left_lobe_Cl.92	MD7047_Right_lobe_Cl.1	MD7047_Right_lobe_Cl.10	MD7047_Right_lobe_Cl.100	MD7047_Right_lobe_Cl.11	MD7047_Right_lobe_Cl.12	MD7047_Right_lobe_Cl.13	MD7047_Right_lobe_Cl.14	MD7047_Right_lobe_Cl.15	MD7047_Right_lobe_Cl.16	MD7047_Right_lobe_Cl.17	MD7047_Right_lobe_Cl.18	MD7047_Right_lobe_Cl.19	MD7047_Right_lobe_Cl.20	MD7047_Right_lobe_Cl.21	MD7047_Right_lobe_Cl.23	MD7047_Right_lobe_Cl.25	MD7047_Right_lobe_Cl.28	MD7047_Right_lobe_Cl.3	MD7047_Right_lobe_Cl.30	MD7047_Right_lobe_Cl.34	MD7047_Right_lobe_Cl.39	MD7047_Right_lobe_Cl.40	MD7047_Right_lobe_Cl.42	MD7047_Right_lobe_Cl.5	MD7047_Right_lobe_Cl.56	MD7047_Right_lobe_Cl.59	MD7047_Right_lobe_Cl.62	MD7047_Right_lobe_Cl.76	MD7047_Right_lobe_Cl.79	MD7047_Right_lobe_Cl.8	MD7047_Right_lobe_Cl.84	MD7047_Right_lobe_Cl.9	MD7047_Right_lobe_Cl.90	MD7047_Right_lobe_Cl.95
TC>GG	3.733331072685e-05	0.0820894474474871	0.0108050106017926	0.029469999028899	6.3011208087916e-05	0.0311058626388396	0.00025026183293696	0.017959015852812	0.00317563736091384	0.00488186545272153	0.0338960378514364	2.91793469213346e-05	7.01730259343201e-05	0.00370624343549138	0.00309937940245696	0.0100413511463454	0.000247367332073105	0.017959015852812	0.00299165837023117	0.00025026183293696	6.3011208087916e-05	0.0012100429035412	0.0448103038611695	0.00299165837023117	0.0252277116548852	0.000605021451770601	5.9596555650434e-05	0.0104041452412139	0.000209042795210449	0.0289058953265129	3.35828975643439e-06	0.00299165837023117	0.0269070722202217	0.0123269038149631	0.028888053153872	0.00707223235193291	0.0185520527500607	0.0208988282619404	0.0258209759964143	0.0697146988989337	0.021846568847368	0.100742673990042	0.0306402652716863	0.0289101967473944	0.000810574103877252	0.01450262265581	0.00299165837023117	0.0287110531815746	0.00929964027954447	0.0272643384469541	0.0019848356251899	0.0230982228800385	0.00702077012397289	0.00850706462709247	0.0120714528811206	0.0214077234280695	0.0213094344608138	0.00377301503331393	0.00796211903087218	0.0194407326626005	3.85899093788244e-05	0.00237577911742122	0.0201151748847824	0.00248927301491699	0.00534892755568609	0.00695124306809603	0.0371864601914958	2.5939164367126e-07	5.96979721067233e-05	0.00549099253407897	8.14133238377371e-05	0.0334106373405937	0.0530302858118909	5.9596555650434e-05	0.00973168869845787	0.0301556641050263	0.00943039009667909	0.00159458597049683	6.01822900385864e-05	0.0604730971696484	0.00663396651994005	0.001142059626719	0.0500336927294819	3.76990472727317e-05	0.000556888364819795	0.00697358711569294	0.00125970691225951	0.00535860533237112	7.65419471402208e-05	0.00087254146629572	0.0193851888403839	0.00430962038906711	0.0117843310605578	0.119187969208789	0.00967006482012291	1.76046867729108e-05	3.85899093788244e-05	0.000321823774744177	0.000596627756805978	0.0243470046521647	0.0126848037037449	0.000555406786652102	0.0219075929339204	0.0181335375457056	0.00791047268433423
TC>GT	4.38653158052724e-06	0.168996198457497	0.0223567980716391	0.0607421563851443	6.98917423044125e-05	0.0640740272047109	0.000518374850219027	0.0372410697084232	0.00658522344964399	0.0100641206322607	0.069942480432493	5.7214253214931e-05	7.78355977317458e-05	0.00768552526868609	0.00642708962037462	0.0206815120691348	0.000470528772276004	0.0372410697084232	0.00620371176364446	0.000518374850219027	6.98917423044125e-05	0.00250536061464238	0.0928104872054781	0.00620371176364446	0.0522149296159829	0.00125268030732119	6.6104225520309e-05	0.0215747623010166	0.000433485741773373	0.0597677589949809	2.26038733606161e-18	0.00620371176364446	0.0555637667865818	0.0254386380093097	0.059576436979726	0.0146108617397593	0.0378759295502073	0.0433000608362172	0.0533828890452501	0.144109146598632	0.0447369603392971	0.208484914514903	0.0633274407077529	0.0597804458164534	0.00168086308034574	0.0297472717874946	0.00620371176364446	0.0590567479326835	0.0189761990423354	0.056479920108876	0.00411243469968004	0.0475895353349528	0.0143046437982844	0.0176401266306031	0.0247737823516952	0.0443333115108539	0.0435820023985752	0.00764519813330062	0.0163998672749072	0.0403078295625991	7.97768422341659e-05	0.0049229440716394	0.041513351492282	0.00501409135217978	0.0110787882724814	0.014411761510334	0.0765822586296912	5.30932744009591e-07	6.62167161873425e-05	0.0111710967191715	0.000110739943873369	0.0690834038200768	0.109351825694829	6.6104225520309e-05	0.020180309442914	0.062065846735629	0.0194146652858916	0.00316125030568979	6.67539194106159e-05	0.124823678904172	0.013749237548405	0.00236485586055131	0.102690412034335	7.81749054403506e-05	0.00104137177230577	0.0142869767576912	0.00252077288323603	0.0111118667833942	6.94867482743712e-05	0.00174755474103934	0.0401423511936139	0.00893414311656962	0.0241628701387364	0.246427891600273	0.0199811921130975	2.70677906120604e-06	7.97768422341659e-05	0.000666785431323284	0.00123711681118655	0.0504307239142183	0.0258248222990166	0.00114907863508723	0.0450363988111818	0.0375865844213571	0.016403650191071
TG>AA	0.0265338813001669	0.711038155254914	0.0310347515905645	0.20652095472111	0.0325920041834048	0.252461065873861	0.000580720303378683	0.019184051040589	0.00339225655333634	0.0369281537415256	0.207008671256742	0.00173421689826805	0.0362963927246483	0.00395905676669816	0.00331079682417981	0.0812082371696857	0.0162637535689126	0.019184051040589	0.00319572783614053	0.000580720303378683	0.0325920041834048	0.00336314901755962	0.0918921242931039	0.00319572783614053	0.0741878309226813	0.00168157450877981	0.0308258046467762	0.0111138413695368	0.000223302194610888	0.114025762259195	0.00246382219630716	0.00319572783614053	0.147516227648399	0.06943737888372	0.201235951174327	0.0289860175980239	0.330522774425344	0.0365267970543455	0.106627428623945	0.290623835800375	0.286467711345958	0.32166136276281	0.145308603340811	0.103968637243764	0.000865865652572836	0.178096652958094	0.00319572783614053	0.266900161148847	0.160869851308483	0.0597991047506501	0.00355498080352051	0.162026474275395	0.139217617591504	0.00947097575331703	0.120431860958473	0.0437959872777314	0.325507119237304	0.0997159484010575	0.062131462548681	0.0234807224085087	0.000172818763033459	0.00427943291521998	0.113169106214924	0.0768438231146142	0.0105150755031428	0.00885240408567733	0.296902585053101	4.00191905622402e-06	0.030878261434512	0.11550456741164	0.0311729270961495	0.123107538595885	0.343420634002493	0.0308258046467762	0.0103955146669748	0.253479641908256	0.0842732019348312	0.0747667496703815	0.0311287707096136	0.359575492794261	0.010049850085016	0.00249625600976066	0.56764786313449	4.0523352805594e-05	0.0557073297092599	0.0939524814372097	0.0336507255649135	0.00578382130812934	0.0425979003487506	0.0227676440499246	0.0507477297213859	0.00598798340958177	0.153747799745364	0.484270716275648	0.0471827751663078	0.0123876329608286	0.000172818763033459	0.000649275059346749	0.000685426306696602	0.0509480781683899	0.250197039824457	0.00201243068110059	0.217674819077271	0.0278082838551154	0.00848138377638202
TG>AC	0.000544634331244662	0.0557478631565557	0.00198174835579305	0.0148115126113656	0.00264357367265395	0.0201034116914155	5.49671622962168e-05	0.0021217609452299	0.000375184441275768	0.00314713029538722	0.0159647372694837	0.0001338340842046	0.00294404074322147	0.000437872689650141	0.000366174974423974	0.00626777146371623	0.000469753070963107	0.0021217609452299	0.000353448314955006	5.49671622962168e-05	0.00264357367265395	0.000310779569370057	0.00687942055722763	0.000353448314955006	0.00607501925443626	0.000155389784685029	0.00250031526579407	0.00122919369425529	2.46972797615619e-05	0.00891358284204166	3.81036722364673e-05	0.000353448314955006	0.0120754459844406	0.00477712111733017	0.0165733660113662	0.00157735387171737	0.0263944229035824	0.00289117025138122	0.00852860407988561	0.0221872523881287	0.0188562902244031	0.027735361577834	0.0127444611732305	0.00707163138174631	9.57649623407504e-05	0.0133520316483248	0.000353448314955006	0.019867692880294	0.0115450554281299	0.00570734507525522	0.000297621290908435	0.0103154151694948	0.010958767332437	0.00103615629399348	0.00621468766482537	0.00284996090067676	0.0242508820431002	0.00820108448074713	0.004553571435405	0.00246481290142903	1.52250993714649e-05	0.000395660191749617	0.00792383062400135	0.00567665493920139	0.000737576886097124	0.000926301157958264	0.0218467739152549	3.32543798206925e-07	0.00250457009413264	0.0088144688223521	0.00252913823470928	0.00858104137655235	0.0240677786452927	0.00250031526579407	0.00114974657747128	0.017834551783495	0.00697720994898282	0.00550392339297162	0.00252488917977977	0.029249657270195	0.000895402741917365	0.000169104310559786	0.0406086337385082	4.47442445220126e-06	0.00381861779556095	0.00699416354812081	0.000643953119294548	0.000637928253250715	0.00278591984734543	0.000437750210356501	0.0047250181404627	0.000621363483877716	0.0121375800018914	0.0388018863498994	0.00396072173850426	0.000274438130334688	1.52250993714649e-05	6.27824461281724e-05	7.42296280615061e-05	0.00419260067687457	0.0181448240039796	0.000180639574978657	0.0163041703509269	0.00278394275671783	0.00093711783627879
TG>AT	0.00231827057622535	0.746547981975266	0.0224577746627173	0.191182112886646	0.0369376047411921	0.269782495291626	0.000713530105119974	0.0257257389433188	0.0045490030408725	0.042921213581419	0.209536429903642	0.00183917215197083	0.0411359117546014	0.00530907995534238	0.00443976585617984	0.0833353943322545	0.00369552190892641	0.0257257389433188	0.00428545878409651	0.000713530105119974	0.0369376047411921	0.00407910057286684	0.0798262685958433	0.00428545878409651	0.0769771217945596	0.00203955028643342	0.034935911933013	0.0149036186947813	0.000299447387409239	0.114183020732434	2.26038733606161e-18	0.00428545878409651	0.160495972527611	0.0599965215599139	0.223201142577674	0.0172260381960421	0.361650989550427	0.0334387834412814	0.110503642474323	0.283128649842302	0.242170612780756	0.360639332757176	0.171431574626722	0.0850576010766028	0.00116112252260726	0.178389934072289	0.00428545878409651	0.262635780683727	0.153460616530131	0.0738071324772604	0.00355067519028038	0.127466150169993	0.149845141342899	0.0126207136717798	0.0713064688436133	0.030624984925261	0.325085313788555	0.113807247588359	0.0594930237004142	0.0300255266625244	0.000204365036897986	0.0049242056556544	0.100158538839052	0.0767296011878987	0.00820607504839855	0.0113909053601204	0.286074634759219	4.5914478535398e-06	0.0349953629591137	0.119634882694813	0.0353340177856973	0.104565782486557	0.30690946244412	0.034935911933013	0.0139403453388551	0.230640861309687	0.0949654572762673	0.0745895426113703	0.0352792734708955	0.389676608065804	0.0106405427089739	0.00188582844402322	0.533711003099417	5.4289066060829e-05	0.0509052982432228	0.0934706608863528	0.00174132337328806	0.00774366108956631	0.0367235664455177	0.00120719241979692	0.0618013634223831	0.00774178116651748	0.164788609672293	0.502421424019226	0.0526902656378823	0.00143052572146102	0.000204365036897986	0.000807103335243035	0.000906428365915621	0.0509531068354747	0.242512525528853	0.00240334972421894	0.216423327204622	0.0348041778106507	0.0113669866434115
TG>CA	0.00263451659017594	0.641222127886546	0.084033483855755	0.231217156021925	0.000861877443961149	0.242328063644874	0.00191903144880224	0.137448948068588	0.0243046733898044	0.0377334058442832	0.263806200657865	0.000252903786609016	0.0009598379409407	0.0283656557614006	0.0237210347173037	0.0784748692522542	0.00316658969530736	0.137448948068588	0.0228965940750299	0.00191903144880224	0.000861877443961149	0.00928520505164814	0.34598504285828	0.0228965940750299	0.194562938982847	0.00464260252582407	0.000815171278436971	0.0796279055978311	0.00159990461272936	0.223775633202018	0.000259621631170506	0.0228965940750299	0.20824556892334	0.0965739857060154	0.223905969436244	0.0556403161857657	0.146858045066683	0.161039688920146	0.199721383069569	0.54061150083825	0.176684266648559	0.775453333671189	0.235818616135162	0.224994400785739	0.00620371176364446	0.114848427212389	0.0228965940750299	0.225886225699358	0.075204148709467	0.209025070825944	0.015275111890234	0.182885007402697	0.0559641893062826	0.0651131167807961	0.0986278924850065	0.16583339033717	0.170183557887768	0.0299935157983294	0.0624947178802217	0.148886860195496	0.000296883026837987	0.0182365294431367	0.157411448306203	0.0207171389076895	0.0413537449154353	0.0532313110945576	0.291911012511722	2.02872405960442e-06	0.000816558469045985	0.0442192692951272	0.000985924993084098	0.259839034237253	0.416117664478644	0.000815171278436971	0.0744812736675971	0.238025534739981	0.0732327353325867	0.0138263059012283	0.000823183047654227	0.468560450351675	0.0509706441387746	0.00884353164140848	0.397789884951199	0.000288531811137736	0.00581157278240426	0.0554489162403058	0.0127127069591587	0.0410126692938638	0.00193114033396733	0.00875410414319903	0.148714757043281	0.0329997468914362	0.0927215826741711	0.92171241896758	0.0746538599415666	0.00120570201659216	0.000296883026837987	0.0024666371825037	0.00456703898010007	0.187525437361575	0.103060910050932	0.00426735802554073	0.17251294505155	0.138936840447438	0.0605430009228391
TG>CC	0.000442640053795909	0.0512682405900391	0.00498481500112067	0.0168407391623425	0.000916197450933491	0.0190285627857602	0.000115433520469156	0.0076687202754845	0.00135603614456484	0.00295172172737017	0.0187951954770015	5.76084597537991e-05	0.00102033192881511	0.00158261145335443	0.00132347305998503	0.00609798933710975	0.000384479752662612	0.0076687202754845	0.00127747485659257	0.000115433520469156	0.000916197450933491	0.000573316627330455	0.0199709727307772	0.00127747485659257	0.0119281485480832	0.000286658313665228	0.000866547619514931	0.00444269776330144	8.92638402467536e-05	0.0143867917599549	3.87494971896276e-05	0.00127747485659257	0.0146019210000902	0.00657258745861571	0.0168738498704247	0.00342155564601725	0.0162357126897503	0.00917733557198838	0.0130151106063297	0.0350180963553638	0.0155875394104875	0.0485901272084418	0.0161618871621638	0.0139232880981474	0.000346125094834352	0.0103533788480441	0.00127747485659257	0.0182242442129873	0.00776692736799712	0.0124809234672091	0.000876930329169432	0.0129618729898365	0.00649816595269746	0.00364311000038708	0.00736743366474187	0.00945878469226429	0.0168575875731811	0.00422736049195411	0.00473029523673999	0.00836600856300001	2.00764801396681e-05	0.00105725569873901	0.0107472969202811	0.00297458826484204	0.00236281650113173	0.00300531792343954	0.0222827315840549	2.1260789494897e-07	0.000868022238103505	0.00520900610089759	0.000884717472260167	0.0162028248517772	0.0294777535205224	0.000866547619514931	0.00415555056291584	0.0182484003266021	0.00602772017027376	0.0025663049923409	0.00087506433217025	0.0335540729435368	0.00288999780833518	0.000509738848521183	0.0341315855921975	1.61048666813155e-05	0.00161241495231314	0.00518722686630636	0.00102789586767493	0.00228982232697623	0.00107122534495509	0.00070377584916197	0.00909907404689898	0.00187811288649609	0.00876277724551904	0.0598745691980708	0.00510562627168819	0.000210456242288277	2.00764801396681e-05	0.000145775657247742	0.000256053413712876	0.0109477424991636	0.0114175633457142	0.000275967619283406	0.0142906017586558	0.00796611018455182	0.00337872519006114
TG>CT	0.000300772634942758	0.0724743001328756	0.00845875229025131	0.0250658445560198	0.000593898742897599	0.0272156015625458	0.000195773348083593	0.0136713926955922	0.00241747018743509	0.00424865653033535	0.0284684696544769	4.99788701169227e-05	0.000661400934093591	0.00282139677626765	0.00235941842642699	0.00875939401303455	0.000365038076600369	0.0136713926955922	0.00227741523954842	0.000195773348083593	0.000593898742897599	0.000955906058941975	0.0346383862800886	0.00227741523954842	0.0199188986815656	0.000477953029470988	0.000561714662452367	0.00792020879208373	0.000159134897308909	0.023267360370339	2.65111143272369e-05	0.00227741523954842	0.0223984802532871	0.0101954409498541	0.0247814150221631	0.00563677198644278	0.0192329640355264	0.0160695465162127	0.0208835443402214	0.0563161470346326	0.020505753253592	0.0801211666449284	0.0252146994226867	0.0229916133146569	0.000617053683442711	0.0136043283873898	0.00227741523954842	0.0255351636514331	0.00942123119071339	0.0212700007136754	0.00152934739209493	0.0195088414028312	0.00749689652369805	0.00648248558343545	0.0105732926037072	0.0165005087291445	0.0210027880043774	0.00447832137940797	0.0068826616747353	0.0148393371247165	3.15856303790277e-05	0.00183499908529095	0.0166496791377788	0.00307259613199636	0.00412208355548142	0.00531448393202457	0.0322615088102353	2.59985021036786e-07	0.000562670541695553	0.00594308066597835	0.000583758106728899	0.0266384345785434	0.0445996464926364	0.000561714662452367	0.00740829780864869	0.026277435002734	0.00840820709310659	0.00237524742422022	0.000567235377375182	0.0507933429873151	0.0050860957166801	0.000883392990853666	0.0459709256444253	2.87028349947269e-05	0.00127242710807044	0.00667047376624633	0.00127350370815785	0.00408026763419389	0.000700154493717561	0.000876833458233024	0.0152613031318815	0.00330395775881524	0.0112656580676894	0.0962723905057906	0.00796187917730304	0.000142711710536943	3.15856303790277e-05	0.000250117830768645	0.000454976441529724	0.0188772712895745	0.0133567585191158	0.000446626670065957	0.0197204656898357	0.0139413391372533	0.00602241343378128
TG>GA	0.0255660396377301	0.251909745849927	0.0255835618955659	0.0978198159226979	0.00592088075998521	0.0878201791590326	0.000306023375790898	0.0179100144453009	0.00316697259321694	0.0105804427547875	0.0888904429519566	0.000434581961812373	0.00659384467831111	0.00369613090224311	0.00309092270558805	0.0308599073547451	0.014187186778123	0.0179100144453009	0.0029834955915948	0.000306023375790898	0.00592088075998521	0.00157967205902101	0.0782281322700029	0.0029834955915948	0.043150421606608	0.000789836029510504	0.00560002117749768	0.010375757396081	0.000208472419234431	0.0598267336250123	0.00253486294115481	0.0029834955915948	0.0576558000821953	0.0384420510779389	0.0678743919747875	0.023766685270254	0.087121192236915	0.0328155646428965	0.0519811079511957	0.15454474210781	0.134423620985904	0.158591591365342	0.0508332014690341	0.0712826057490296	0.000808362441929429	0.0636465047705161	0.0029834955915948	0.105676451302557	0.0595398066333242	0.0327148372104176	0.00292447224599015	0.0935722220079999	0.0377831488567736	0.00855294705007715	0.0821315891998497	0.0428836293096835	0.111996088740058	0.0209967024972729	0.027072929014161	0.0205476526984498	6.21865424337015e-05	0.00302113060901616	0.0608996174118077	0.0239823379262141	0.00986086643078448	0.00732631567533162	0.127203070717921	9.29565806923901e-07	0.00560955082726969	0.0345290602445411	0.00568010137403881	0.0807266858398427	0.174803231259766	0.00560002117749768	0.00970513565971719	0.117221503665478	0.0247167003774169	0.0225799951031712	0.00565506001224648	0.136721640917901	0.00880984511620756	0.00226345259444311	0.232643766419729	3.7641707351184e-05	0.0197040515191285	0.0333944384286081	0.0344973173117308	0.00535473517571775	0.0163752761176829	0.0233383747676204	0.0247428578285486	0.00454720510872816	0.0461616067730052	0.23753590294655	0.0184600531720914	0.0116754941645959	6.21865424337015e-05	0.00037596923459164	0.000605695051169214	0.0378817276778443	0.0880020143318813	0.000809493118286129	0.083056193213888	0.0201504129032458	0.00789452909376758
TG>GC	0.00197171027829017	0.0819849217327576	0.0101517929938952	0.0299280807541471	0.000528714734530789	0.0304753431083736	0.000213537300219053	0.0149944306983914	0.00265141891525139	0.00454021878142119	0.0326204090979133	5.66788217133181e-05	0.000588808148644295	0.00309443517397097	0.00258774924188767	0.0100252702023146	0.00126798706078778	0.0149944306983914	0.00249781026273053	0.000213537300219053	0.000528714734530789	0.001040604519092	0.0399734883749244	0.00249781026273053	0.0224641370128326	0.000520302259546001	0.000500063053158814	0.00868668061067247	0.000174535048661384	0.0265500539094141	0.000195039135854459	0.00249781026273053	0.0249094145024933	0.0123136504390511	0.0272401273389452	0.00718001830309903	0.0209846671963331	0.0183611927854101	0.0236128451754563	0.0648182986696013	0.0269725695972633	0.0887098985024354	0.0272302731264697	0.0273985512023085	0.00067676855603394	0.0159772093871945	0.00249781026273053	0.0300100447912173	0.0117004580698228	0.0232127054646919	0.00172955471962308	0.0247218099850053	0.00831788905491868	0.00710837617815345	0.0154473341825691	0.0195090912274187	0.0249326498965645	0.0045508551168484	0.00814145589423117	0.0163214857669511	3.41460236155317e-05	0.00203438667527467	0.0199564528915799	0.00377308095168057	0.00481015254677461	0.00583490499550543	0.038088802135356	2.71097660463672e-07	0.000500914018826529	0.0068856150592795	0.00052301854396008	0.0315435052122225	0.0537304396513962	0.000500063053158814	0.00812522985464694	0.0319546042063971	0.00910553376816578	0.00298662027281476	0.000504977835955955	0.0565502780301297	0.00570643664020773	0.00103913953646903	0.0560437839211525	3.14795755368051e-05	0.00196158360313409	0.00790103583656902	0.00357598159878464	0.00447490713787317	0.00133268002749372	0.00243467232937272	0.01662491486967	0.00361847474818905	0.0125774891001318	0.10880621040845	0.00877622350941606	0.000901176578089636	3.41460236155317e-05	0.00027317067621431	0.000498995504988561	0.0213744094363139	0.0165032512357094	0.000484496711039403	0.0230962213003385	0.0153045473005889	0.00660510953945666
TG>GT	0.00950175336277108	2.61466692449926	0.0362302042750166	0.626753206469495	0.149742152553754	0.937468164385684	0.00162129149939646	0.0128383687679038	0.00227016913658779	0.149452428603711	0.678560212288995	0.00732422655720759	0.166761759907134	0.00264948371104704	0.00221565457965545	0.287410160620119	0.0138968052354742	0.0128383687679038	0.00213864800273006	0.00162129149939646	0.149742152553754	0.0103949423942491	0.0958985658301406	0.00213864800273006	0.184074292517829	0.00519747119712453	0.141627446904911	0.00743761542482414	0.00014943850571661	0.316538330984887	1.04300729935415e-05	0.00213864800273006	0.51480707450038	0.181029664476908	0.759428718383841	0.0340509424362623	1.37471808485272	0.0292910037851193	0.317284824960661	0.794981205011383	0.87319026710289	0.951139115052574	0.540052962337843	0.198365703189052	0.000579455430329713	0.650963071839095	0.00213864800273006	0.920885415877618	0.576286301215318	0.160674179055595	0.00430211016090399	0.400542432231816	0.573019415201518	0.00784708668342852	0.228740081179435	0.0153720492051004	1.21240066989357	0.443096503201425	0.201178801624495	0.0227519229983163	0.0006332686999159	0.00788199689442601	0.304545857582844	0.299124356027964	0.00608180279368897	0.0107946763926928	0.972967007907396	1.73292298775067e-05	0.141868456701897	0.458125095110412	0.143133435002399	0.254678074361036	0.977082350738167	0.141627446904911	0.00695689615005719	0.783696563906912	0.337695680156166	0.294993150916909	0.143019407649169	1.27472082468577	0.00938595056748066	0.00184333768670683	1.91405208360609	2.81132182586107e-05	0.204088375392762	0.34428183489613	0.00100595949915033	0.00410543729429336	0.148917615434781	0.000695017639970257	0.152120053074142	0.00945257620738421	0.609437985618843	1.43344874189827	0.164726809031509	0.00584633613589103	0.0006332686999159	0.00163614106919959	0.000636890818628336	0.0828391833072349	0.9209183005637	0.00692872263443494	0.767761806567402	0.048837035722306	0.00579909403466178
TT>AA	0.000616882993279832	0.204913478942155	0.00873699805493038	0.0551117894718692	0.00890848114346398	0.0744830436462103	0.000248299373355573	0.0116868356913933	0.00206654709571064	0.011823130127864	0.060854473679536	0.000451760643100858	0.00992101401140387	0.00241183917971267	0.00201692220323598	0.0231465647511766	0.000990379935162091	0.0116868356913933	0.00194682270477526	0.000248299373355573	0.00890848114346398	0.00135195127797909	0.0329820824825325	0.00194682270477526	0.026266803448741	0.000675975638989544	0.0084257199367855	0.0067705010642006	0.000136034670280196	0.036361151889218	5.81242457844416e-06	0.00194682270477526	0.0468797810970082	0.0182474008741027	0.0625738699900253	0.0063392179230189	0.0927392204542203	0.014464228574095	0.0345224119955187	0.0895758685740531	0.0651144048171066	0.117663594006229	0.0506323105049551	0.0293836953944489	0.000527481374555865	0.0474140101878906	0.00194682270477526	0.072069663126817	0.0398297357178478	0.0261054534692806	0.00146345877887204	0.0378487467382436	0.0382255657512617	0.00564056476238282	0.0209705417220841	0.0139619365296572	0.0848373187183791	0.0285428379844924	0.0167755352732927	0.0131765717295359	6.09906463600689e-05	0.00191284319387419	0.0303149817115315	0.0192457326869976	0.0036200979665923	0.00486880696665503	0.0803252834703548	1.18433138908661e-06	0.00844005812543329	0.030492340826835	0.00852820224907226	0.0354610923293158	0.0902484526738728	0.0084257199367855	0.0063328997396513	0.0648413488985428	0.0257442117530835	0.0184562197937616	0.00850853066062773	0.112336744715766	0.00459462566919837	0.000805376044879832	0.143957747908254	2.46015763910093e-05	0.0124421342211669	0.024653068723782	0.000867380681753635	0.00350338812787538	0.00888091067521052	0.00059999790131111	0.0208050325674959	0.0031819250830309	0.0432839395297991	0.157508471155752	0.0156443735054931	0.000371255183761344	6.09906463600689e-05	0.000292717589494939	0.000400720836484428	0.0197336375089492	0.0623185075248704	0.000748342495375076	0.0588474681949081	0.0139262617949303	0.00515628057683799
